Date,Open,High,Low,Close,Adj Close,Volume
2023-09-05,3120.0,3157.5,3115.0,3136.14990234375,3125.921630859375,721199
2023-09-06,3136.14990234375,3180.550048828125,3120.85009765625,3176.050048828125,3165.691650390625,1163154
2023-09-07,3173.0,3182.949951171875,3152.0,3172.800048828125,3162.4521484375,805295
2023-09-08,3182.0,3205.0,3172.800048828125,3199.10009765625,3188.66650390625,700158
2023-09-11,3209.949951171875,3221.550048828125,3186.60009765625,3213.300048828125,3202.820068359375,544452
2023-09-12,3216.050048828125,3221.14990234375,3177.60009765625,3185.800048828125,3175.40966796875,591509
2023-09-13,3178.050048828125,3270.0,3178.050048828125,3263.199951171875,3252.55712890625,1370306
2023-09-14,3277.550048828125,3302.449951171875,3240.0,3261.35009765625,3250.71337890625,1264935
2023-09-15,3261.60009765625,3264.0,3239.0,3248.60009765625,3238.0048828125,1397407
2023-09-18,3257.0,3352.0,3246.800048828125,3339.5,3328.6083984375,1423507
2023-09-20,3314.0,3349.0,3300.050048828125,3306.64990234375,3295.865478515625,1201025
2023-09-21,3300.0,3322.5,3285.800048828125,3304.5,3293.72265625,1091384
2023-09-22,3298.800048828125,3298.800048828125,3261.699951171875,3274.5,3263.8203125,1019051
2023-09-25,3274.5,3314.89990234375,3261.35009765625,3283.949951171875,3273.239501953125,623515
2023-09-26,3294.0,3308.0,3255.0,3262.60009765625,3251.959228515625,1054827
2023-09-27,3246.800048828125,3266.949951171875,3186.0,3214.550048828125,3204.06591796875,1464192
2023-09-28,3217.5,3224.89990234375,3141.75,3157.25,3146.952880859375,1214383
2023-09-29,3160.050048828125,3176.449951171875,3143.050048828125,3148.800048828125,3138.530517578125,697564
2023-10-03,3148.800048828125,3212.5,3114.39990234375,3196.25,3185.82568359375,1007308
2023-10-04,3186.0,3205.0,3151.0,3166.64990234375,3156.322021484375,486969
2023-10-05,3173.89990234375,3231.0,3165.0,3216.5,3206.009521484375,1109881
2023-10-06,3230.0,3319.800048828125,3221.10009765625,3309.75,3298.955322265625,1102120
2023-10-09,3294.699951171875,3296.0,3249.050048828125,3267.5,3256.84326171875,822467
2023-10-10,3295.0,3299.199951171875,3259.300048828125,3269.199951171875,3258.53759765625,633934
2023-10-11,3289.699951171875,3296.0,3264.0,3280.5,3269.80078125,546575
2023-10-12,3292.0,3295.050048828125,3262.60009765625,3285.0,3274.2861328125,429096
2023-10-13,3285.0,3307.0,3266.550048828125,3283.75,3273.040283203125,920545
2023-10-16,3284.0,3329.0,3275.0,3301.39990234375,3290.632568359375,778014
2023-10-17,3317.949951171875,3328.449951171875,3304.10009765625,3308.449951171875,3297.65966796875,584625
2023-10-18,3309.199951171875,3324.14990234375,3277.5,3282.75,3272.04345703125,324535
2023-10-19,3270.0,3300.949951171875,3239.0,3284.64990234375,3273.937255859375,698767
2023-10-20,3272.64990234375,3291.5,3244.0,3266.199951171875,3255.54736328125,657550
2023-10-23,3246.199951171875,3274.949951171875,3209.699951171875,3219.75,3209.2490234375,566920
2023-10-25,3216.0,3236.300048828125,3179.0,3187.85009765625,3177.453125,762466
2023-10-26,3160.35009765625,3189.89990234375,3092.050048828125,3100.800048828125,3090.68701171875,1124281
2023-10-27,3095.10009765625,3138.75,3087.25,3120.699951171875,3110.52197265625,1050608
2023-10-30,3105.0,3121.949951171875,3075.0,3116.449951171875,3106.285888671875,802316
2023-10-31,3119.60009765625,3205.800048828125,3087.85009765625,3189.64990234375,3179.2470703125,1235478
2023-11-01,3193.85009765625,3212.89990234375,3168.35009765625,3173.39990234375,3163.050048828125,756820
2023-11-02,3200.0,3228.5,3180.0,3201.5,3191.05859375,774180
2023-11-03,3205.14990234375,3288.0,3205.050048828125,3274.5,3263.8203125,1355614
2023-11-06,3310.0,3310.0,3245.300048828125,3267.050048828125,3256.394775390625,1137606
2023-11-07,3274.0,3286.449951171875,3250.199951171875,3270.199951171875,3259.534423828125,433992
2023-11-08,3289.0,3323.800048828125,3272.199951171875,3311.85009765625,3301.048583984375,632305
2023-11-09,3320.949951171875,3320.949951171875,3274.64990234375,3283.75,3273.040283203125,1317398
