Date,Open,High,Low,Close,Adj Close,Volume
2023-09-05,183.5,186.0,182.39999389648438,183.10000610351562,173.86375427246094,13506519
2023-09-06,184.89999389648438,186.75,182.35000610351562,183.0500030517578,173.8162841796875,11954407
2023-09-07,185.0,185.1999969482422,181.0,181.75,172.58184814453125,11137801
2023-09-08,182.5,184.9499969482422,182.0,184.4499969482422,175.14564514160156,9737214
2023-09-11,185.4499969482422,185.9499969482422,182.3000030517578,183.39999389648438,174.14862060546875,10845871
2023-09-12,184.85000610351562,184.89999389648438,180.1999969482422,180.89999389648438,171.77471923828125,15524470
2023-09-13,181.89999389648438,184.6999969482422,180.89999389648438,183.89999389648438,174.62338256835938,10578786
2023-09-14,184.75,188.89999389648438,184.1999969482422,187.89999389648438,178.42161560058594,17746404
2023-09-15,191.6999969482422,191.6999969482422,185.60000610351562,186.64999389648438,177.23468017578125,19924829
2023-09-18,185.8000030517578,187.5,185.10000610351562,186.75,177.3296356201172,5022956
2023-09-20,186.4499969482422,189.5,186.1999969482422,188.1999969482422,178.70648193359375,12687099
2023-09-21,188.39999389648438,188.4499969482422,186.0500030517578,186.6999969482422,177.2821502685547,7814108
2023-09-22,186.60000610351562,187.6999969482422,185.0,185.10000610351562,175.76287841796875,7814821
2023-09-25,186.0,186.6999969482422,185.25,185.5,176.14268493652344,5540062
2023-09-26,186.0,188.14999389648438,185.25,187.75,178.27919006347656,12446655
2023-09-27,189.3000030517578,189.3000030517578,186.3000030517578,187.25,177.8043975830078,5630907
2023-09-28,188.89999389648438,189.5,186.5,187.4499969482422,177.99432373046875,14890642
2023-09-29,188.5,192.25,188.14999389648438,191.85000610351562,182.17237854003906,10085766
2023-10-03,189.3000030517578,189.3000030517578,183.64999389648438,184.60000610351562,175.28810119628906,22118500
2023-10-04,184.4499969482422,184.60000610351562,182.10000610351562,182.75,173.53140258789062,9360058
2023-10-05,181.25,184.0,181.0,182.1999969482422,173.00914001464844,11128340
2023-10-06,183.5,183.5,180.60000610351562,181.4499969482422,172.29698181152344,5759904
2023-10-09,182.89999389648438,184.6999969482422,181.25,181.6999969482422,172.53436279296875,14622727
2023-10-10,182.3000030517578,184.5,182.0500030517578,183.5,174.24356079101562,11819690
2023-10-11,184.39999389648438,184.6999969482422,182.75,183.25,174.00619506835938,8499601
2023-10-12,183.1999969482422,184.85000610351562,183.0,184.4499969482422,175.14564514160156,8677885
2023-10-13,184.5,186.25,184.0500030517578,184.89999389648438,175.5729522705078,7435899
2023-10-16,187.9499969482422,188.1999969482422,186.25,186.5500030517578,177.1397247314453,12376549
2023-10-17,187.0,187.0500030517578,185.5500030517578,186.25,176.8548583984375,4381065
2023-10-18,188.0,188.0500030517578,186.0500030517578,186.9499969482422,177.51954650878906,10181113
2023-10-19,186.0,186.64999389648438,185.0500030517578,186.3000030517578,176.90232849121094,9148124
2023-10-20,187.0,187.3000030517578,185.14999389648438,186.1999969482422,176.807373046875,7912216
2023-10-23,185.9499969482422,185.9499969482422,184.1999969482422,184.85000610351562,175.52548217773438,4723090
