Date,Open,High,Low,Close,Adj Close,Volume
2023-09-05,847.0,852.4000244140625,843.0499877929688,846.2999877929688,840.5051879882812,745626
2023-09-06,845.7999877929688,883.0,845.5,878.9000244140625,872.8820190429688,3618782
2023-09-07,865.7000122070312,866.9500122070312,854.0,858.7000122070312,852.8203125,3458930
2023-09-08,864.0,864.8499755859375,851.75,853.0999755859375,847.2586059570312,901217
2023-09-11,855.5,864.9500122070312,854.75,862.5999755859375,856.693603515625,1039583
2023-09-12,867.0,874.0,856.0,864.75,858.828857421875,1795152
2023-09-13,862.0,891.25,860.1500244140625,889.2999877929688,883.2107543945312,2812359
2023-09-14,895.0,897.7000122070312,881.0,884.5499877929688,878.4932861328125,2205160
2023-09-15,887.5499877929688,889.75,873.5,875.9000244140625,869.902587890625,1104866
2023-09-18,883.0,885.9500122070312,875.9000244140625,880.9500122070312,874.91796875,1084407
2023-09-20,880.7999877929688,880.9000244140625,865.0,869.7000122070312,863.7449951171875,924868
2023-09-21,869.0,874.0,861.2000122070312,871.0,865.0360717773438,1165593
2023-09-22,871.0,889.8499755859375,870.0499877929688,877.75,871.7398681640625,1518828
2023-09-25,881.9500122070312,905.5999755859375,870.5499877929688,900.5999755859375,894.4334106445312,2700627
2023-09-26,907.5999755859375,909.9000244140625,891.5,895.2000122070312,889.0703735351562,2064298
2023-09-27,899.0,904.0,886.9000244140625,888.8499755859375,882.7638549804688,1233749
2023-09-28,894.7999877929688,896.0,870.0999755859375,876.5,870.4984130859375,1801983
2023-09-29,885.9000244140625,885.9000244140625,873.7000122070312,876.9000244140625,870.8956909179688,817204
2023-10-03,870.0,879.5499877929688,864.0999755859375,871.9000244140625,865.929931640625,1183376
2023-10-04,867.0,869.8499755859375,855.0,864.75,858.828857421875,623081
2023-10-05,866.0499877929688,869.25,857.5,860.2000122070312,854.31005859375,749977
2023-10-06,861.0,877.5,861.0,874.75,868.7604370117188,960117
2023-10-09,868.0,883.8499755859375,866.7999877929688,880.6500244140625,874.6200561523438,1200788
2023-10-10,885.0,892.4000244140625,881.75,888.75,882.66455078125,870512
2023-10-11,895.0,897.2000122070312,886.2000122070312,888.4000244140625,882.3169555664062,1062565
