Date,Open,High,Low,Close,Adj Close,Volume
2023-09-05,8582.0,8600.0,8448.2001953125,8454.849609375,8405.005859375,210587
2023-09-06,8484.849609375,8556.7998046875,8444.099609375,8537.400390625,8487.0693359375,327847
2023-09-07,8537.400390625,8545.0,8430.0,8495.150390625,8445.068359375,203477
2023-09-08,8535.0,8550.0,8400.0,8430.5498046875,8380.8486328125,125962
2023-09-11,8450.9501953125,8498.650390625,8426.150390625,8461.7001953125,8411.8154296875,131688
2023-09-12,8519.9501953125,8609.849609375,8395.0,8571.650390625,8521.1181640625,335823
2023-09-13,8590.0,8685.0,8525.5,8636.349609375,8585.435546875,321018
2023-09-14,8666.0,8700.0,8603.0,8687.9501953125,8636.732421875,311971
2023-09-15,8721.0,8750.9501953125,8661.25,8728.349609375,8676.8935546875,357249
2023-09-18,8728.0,8737.599609375,8607.0,8628.0,8577.134765625,129308
2023-09-20,8590.0,8623.5,8441.0498046875,8458.150390625,8408.287109375,317399
2023-09-21,8375.099609375,8438.0,8286.650390625,8313.5498046875,8264.5390625,393954
2023-09-22,8275.0,8310.650390625,8179.0498046875,8187.39990234375,8139.1328125,524827
2023-09-25,8217.0,8279.9501953125,8156.10009765625,8206.2001953125,8157.822265625,467415
2023-09-26,8237.0,8328.0,8206.2001953125,8228.900390625,8180.38818359375,515796
2023-09-27,8237.0,8289.9501953125,8205.0,8262.7001953125,8213.9892578125,541638
2023-09-28,8264.7998046875,8323.9501953125,8134.0,8154.35009765625,8106.27783203125,370431
2023-09-29,8200.0,8285.9501953125,8132.0,8254.849609375,8206.1845703125,320974
2023-10-03,8289.0,8377.0,8221.2001953125,8304.900390625,8255.9404296875,454402
2023-10-04,8292.5498046875,8292.5498046875,8045.0498046875,8120.85009765625,8072.97509765625,884369
2023-10-05,8177.0,8208.7998046875,8125.0,8177.4501953125,8129.24169921875,310506
2023-10-06,8198.0,8239.650390625,8151.25,8195.4501953125,8147.13525390625,158491
2023-10-09,8170.0498046875,8199.849609375,8087.2001953125,8110.10009765625,8062.28857421875,152525
2023-10-10,8147.7998046875,8186.35009765625,8105.0,8158.2998046875,8110.2041015625,187020
2023-10-11,8195.9501953125,8390.0,8179.2001953125,8343.0,8293.8154296875,439622
2023-10-12,8364.9501953125,8385.0,8302.0,8351.75,8302.513671875,177704
2023-10-13,8316.5,8417.0,8307.0,8369.0,8319.662109375,285076
2023-10-16,8369.0498046875,8455.0,8274.0,8292.2001953125,8243.3154296875,363990
2023-10-17,8330.0,8332.0,8280.0,8301.400390625,8252.4609375,205234
2023-10-18,8324.900390625,8349.849609375,8248.0,8278.2998046875,8229.4970703125,322136
2023-10-19,8249.599609375,8538.0,8193.349609375,8518.5498046875,8468.330078125,837498
2023-10-20,8536.0,8648.349609375,8410.900390625,8461.0498046875,8411.1689453125,539291
2023-10-23,8415.0,8523.599609375,8302.5498046875,8325.25,8276.169921875,217546
2023-10-25,8355.0,8398.5,8186.25,8256.349609375,8207.67578125,255678
2023-10-26,8236.0,8236.0,8155.5498046875,8205.2998046875,8156.9267578125,637430
2023-10-27,8211.0,8270.0,8180.0,8210.150390625,8161.7490234375,227682
2023-10-30,8242.0,8416.2998046875,8197.4501953125,8401.599609375,8352.0693359375,244073
2023-10-31,8404.7001953125,8452.099609375,8351.099609375,8422.25,8372.5986328125,218908
2023-11-01,8440.0,8445.0,8370.099609375,8381.4501953125,8332.0390625,209234
2023-11-02,8385.5,8473.2001953125,8374.9501953125,8459.0,8409.1318359375,200590
2023-11-03,8475.0,8530.0,8436.0,8522.599609375,8472.3564453125,243686
2023-11-06,8539.0,8650.0,8521.2001953125,8640.9501953125,8590.0087890625,194715
2023-11-07,8640.9501953125,8695.0,8582.5498046875,8685.75,8634.544921875,206360
2023-11-08,8689.0,8719.150390625,8652.849609375,8698.849609375,8647.5673828125,132370
2023-11-09,8685.0,8719.0,8617.75,8627.0498046875,8576.1904296875,128138
2023-11-10,8591.0498046875,8729.9501953125,8588.599609375,8710.849609375,8659.49609375,149939
2023-11-13,8711.099609375,8723.7998046875,8660.0,8677.400390625,8626.244140625,64412
2023-11-15,8709.0,8815.75,8695.25,8766.900390625,8715.216796875,192348
2023-11-16,8789.599609375,8811.7001953125,8700.0,8775.0498046875,8723.318359375,233428
2023-11-17,8785.0,8869.599609375,8771.650390625,8790.9501953125,8739.125,151817
2023-11-20,8800.0,8815.2001953125,8651.099609375,8661.5,8610.4375,174311
2023-11-21,8664.7998046875,8737.900390625,8664.7998046875,8708.349609375,8657.0107421875,183507
2023-11-22,8734.0,8775.0,8612.25,8759.900390625,8708.2578125,325320
2023-11-23,8750.0,8767.0,8590.0,8605.25,8554.51953125,344271
2023-11-24,8638.0,8655.0,8545.0498046875,8556.2001953125,8505.7587890625,197278
2023-11-28,8638.0,8735.5,8588.25,8726.5,8675.0546875,343335
2023-11-29,8759.900390625,8790.0,8692.0,8732.75,8681.267578125,207727
2023-11-30,8776.5498046875,9019.150390625,8763.4501953125,9003.650390625,8950.5712890625,1025481
2023-12-01,9103.7998046875,9163.400390625,8972.0,9033.849609375,8980.591796875,353015
2023-12-04,9150.0,9340.7998046875,9086.150390625,9317.75,9262.8193359375,473570
2023-12-05,9321.0,9400.0,9243.150390625,9329.75,9274.748046875,448461
2023-12-06,9329.75,9347.9501953125,9129.5498046875,9213.0,9158.6865234375,308912
2023-12-07,9266.0,9381.0,9236.150390625,9354.5498046875,9299.4013671875,346830
2023-12-08,9378.2998046875,9431.650390625,9341.150390625,9413.5498046875,9358.0537109375,311761
2023-12-11,9414.0,9730.0,9400.0,9670.900390625,9613.8876953125,588082
2023-12-12,9702.4501953125,9961.150390625,9635.0498046875,9863.5,9805.3515625,1060266
2023-12-13,9899.9501953125,10042.9501953125,9676.7998046875,9739.150390625,9681.7353515625,1501931
2023-12-14,9830.0,9990.0,9777.0,9963.2998046875,9904.5634765625,710415
2023-12-15,10000.0,10059.5,9900.650390625,10029.4501953125,9970.3232421875,439516
2023-12-18,10028.0,10028.0,9941.75,9970.349609375,9911.5712890625,266562
2023-12-19,9970.349609375,10050.0,9953.0,10017.099609375,9958.0458984375,675166
2023-12-20,10027.0,10128.0,9858.150390625,9887.4501953125,9829.16015625,501448
2023-12-21,9881.0,9985.0,9824.849609375,9954.4501953125,9895.765625,216730
2023-12-22,9987.0,9999.0,9902.0,9969.0,9910.2294921875,226940
2023-12-26,9975.0,10054.7998046875,9970.099609375,10018.650390625,9959.5869140625,226114
