Date,Open,High,Low,Close,Adj Close,Volume
2023-09-05,2420.0,2433.949951171875,2412.449951171875,2423.60009765625,2415.40234375,4337938
2023-09-06,2421.10009765625,2436.14990234375,2417.25,2428.699951171875,2420.48486328125,4100185
2023-09-07,2421.699951171875,2438.25,2411.0,2432.0,2423.773681640625,6826286
2023-09-08,2440.0,2456.0,2422.949951171875,2448.199951171875,2439.9189453125,11554644
2023-09-11,2452.0,2476.85009765625,2452.0,2474.60009765625,2466.229736328125,6635537
2023-09-12,2483.0,2483.0,2435.949951171875,2438.85009765625,2430.6005859375,8127833
2023-09-13,2440.0,2462.64990234375,2426.25,2451.050048828125,2442.75927734375,6401669
2023-09-14,2460.0,2465.800048828125,2445.0,2453.300048828125,2445.001708984375,4604818
2023-09-15,2468.0,2468.0,2449.5,2457.85009765625,2449.536376953125,12734296
2023-09-18,2440.050048828125,2451.0,2432.050048828125,2436.449951171875,2428.208740234375,3758150
2023-09-20,2423.050048828125,2427.60009765625,2355.0,2382.14990234375,2374.09228515625,28540942
2023-09-21,2374.949951171875,2390.10009765625,2360.0,2364.800048828125,2356.801025390625,6113091
2023-09-22,2376.0,2382.449951171875,2350.0,2354.949951171875,2346.984375,9588393
2023-09-25,2350.39990234375,2360.699951171875,2335.10009765625,2340.449951171875,2332.533447265625,7127442
2023-09-26,2338.550048828125,2350.199951171875,2335.60009765625,2342.5,2334.576416015625,5043891
2023-09-27,2343.5,2371.800048828125,2338.5,2368.89990234375,2360.88720703125,5861389
2023-09-28,2383.0,2383.0,2325.0,2334.10009765625,2326.205078125,7259173
2023-09-29,2341.800048828125,2369.10009765625,2334.10009765625,2345.0,2337.068115234375,6171007
2023-10-03,2329.949951171875,2335.60009765625,2316.0,2318.14990234375,2310.308837890625,4429528
2023-10-04,2309.0,2319.0,2295.10009765625,2314.14990234375,2306.322265625,5143193
2023-10-05,2319.25,2329.39990234375,2309.0,2314.10009765625,2306.272705078125,5476841
2023-10-06,2317.050048828125,2324.800048828125,2312.050048828125,2318.0,2310.159423828125,2715513
2023-10-09,2308.10009765625,2311.949951171875,2295.0,2298.25,2290.47607421875,3788439
2023-10-10,2306.550048828125,2317.89990234375,2303.75,2308.39990234375,2300.591796875,5118016
2023-10-11,2314.449951171875,2349.699951171875,2313.0,2345.050048828125,2337.117919921875,4907059
2023-10-12,2343.85009765625,2359.35009765625,2338.14990234375,2349.39990234375,2341.453125,6277225
2023-10-13,2340.0,2357.5,2329.14990234375,2349.300048828125,2341.353515625,5075158
2023-10-16,2345.0,2354.550048828125,2336.0,2344.050048828125,2336.121337890625,2964518
2023-10-17,2356.0,2359.699951171875,2341.300048828125,2355.25,2347.283447265625,3964090
2023-10-18,2355.25,2367.0,2321.0,2324.0,2316.13916015625,4459160
2023-10-19,2312.0,2321.800048828125,2301.0,2306.14990234375,2298.349365234375,6016278
2023-10-20,2300.0,2314.699951171875,2296.300048828125,2299.10009765625,2291.323486328125,4456656
2023-10-23,2290.0,2306.25,2255.25,2263.199951171875,2255.544677734375,3926981
2023-10-25,2250.050048828125,2281.199951171875,2243.0,2257.949951171875,2250.3125,5810344
2023-10-26,2251.0,2258.0,2220.300048828125,2226.5,2218.96875,7611267
2023-10-27,2240.0,2273.5,2235.949951171875,2265.800048828125,2258.135986328125,5885542
2023-10-30,2274.0,2325.0,2269.949951171875,2312.5,2304.677978515625,8406652
2023-10-31,2328.0,2328.0,2282.89990234375,2287.89990234375,2280.1611328125,6404219
2023-11-01,2289.14990234375,2317.5,2275.199951171875,2297.39990234375,2289.62890625,5154595
2023-11-02,2313.949951171875,2324.300048828125,2307.949951171875,2320.199951171875,2312.351806640625,5281052
2023-11-03,2327.199951171875,2334.949951171875,2315.75,2319.699951171875,2311.853515625,4425078
2023-11-06,2332.300048828125,2340.0,2325.60009765625,2339.0,2331.08837890625,5323652
2023-11-07,2334.050048828125,2339.10009765625,2319.550048828125,2323.800048828125,2315.939697265625,3480102
2023-11-08,2332.0,2341.0,2321.75,2335.89990234375,2327.998779296875,3942247
2023-11-09,2335.85009765625,2335.89990234375,2304.199951171875,2310.550048828125,2302.734619140625,7256805
2023-11-10,2305.550048828125,2316.35009765625,2298.050048828125,2314.89990234375,2307.06982421875,3867477
2023-11-13,2322.89990234375,2324.60009765625,2311.699951171875,2314.60009765625,2306.77099609375,1927405
2023-11-15,2340.0,2361.949951171875,2327.0,2356.449951171875,2348.479248046875,6110324
2023-11-16,2351.10009765625,2374.14990234375,2346.949951171875,2360.699951171875,2352.71484375,6567455
2023-11-17,2352.89990234375,2373.25,2352.050048828125,2355.550048828125,2347.582275390625,3879317
